gameId,trialNum,condition,chatEnabled,playerId,name,text,participantAction,type,repNum,blockNum,time,roundID,numPlayers,conditionName,playerResponse,playerUtility,responseRawUtility,blinded
aM9s2sP7CMRTR6R43,17,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_7 for 7.67 point(s),selectionAlert,5,2,23.619,7LzW5jH6dtsacom5g,3,coopMulti,yellow_7,7.66666666666667,6,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,17,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_1 for 7.67 point(s),selectionAlert,5,2,26.689000171661377,7LzW5jH6dtsacom5g,3,coopMulti,yellow_1,7.66666666666667,5,7Rdbrvw5j2CAP9uLe
aM9s2sP7CMRTR6R43,17,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i went with rose,NA,message,5,2,34.16199998283386,7LzW5jH6dtsacom5g,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,17,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,ok,NA,message,5,2,37.30300001525879,7LzW5jH6dtsacom5g,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,17,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_10 for 7.67 point(s),selectionAlert,5,2,39.253000062942505,7LzW5jH6dtsacom5g,3,coopMulti,yellow_10,7.66666666666667,12,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,18,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,i will pick daffodil,NA,message,0,3,7.332999940872192,YNBvszxiEyxokSS5Z,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,18,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i'll pick one with lot of flowers,NA,message,0,3,14.976999994277953,YNBvszxiEyxokSS5Z,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,18,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_4 for 4.33 point(s),selectionAlert,0,3,16.296,YNBvszxiEyxokSS5Z,3,coopMulti,yellow_4,4.33333333333333,9,w4t3whuAFaGBKkXMp
aM9s2sP7CMRTR6R43,18,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_10 for 4.33 point(s),selectionAlert,0,3,17.603000160217285,YNBvszxiEyxokSS5Z,3,coopMulti,yellow_10,4.33333333333333,11,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,18,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_10 for 4.33 point(s),selectionAlert,0,3,25.33800005531311,YNBvszxiEyxokSS5Z,3,coopMulti,yellow_10,4.33333333333333,11,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,19,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i will pick 4 flowers,NA,message,1,3,9.12200004196167,9eKtYAsxMkLfMwTAZ,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,19,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_8 for 9 point(s),selectionAlert,1,3,10.741,9eKtYAsxMkLfMwTAZ,3,coopMulti,yellow_8,9,8,w4t3whuAFaGBKkXMp
aM9s2sP7CMRTR6R43,19,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,i will pick one with red middle,NA,message,1,3,14.94299990272522,9eKtYAsxMkLfMwTAZ,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,19,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_2 for 9 point(s),selectionAlert,1,3,18.84900004005432,9eKtYAsxMkLfMwTAZ,3,coopMulti,yellow_2,9,10,w4t3whuAFaGBKkXMp
aM9s2sP7CMRTR6R43,19,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,cool,NA,message,1,3,19.019000116348266,9eKtYAsxMkLfMwTAZ,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,19,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_4 for 9 point(s),selectionAlert,1,3,23.148999992370605,9eKtYAsxMkLfMwTAZ,3,coopMulti,yellow_4,9,9,7Rdbrvw5j2CAP9uLe
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,is the rose high?,NA,message,2,3,8.4540001373291,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,i will pick one with red middle,NA,message,2,3,9.128000162124632,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,cool,NA,message,2,3,12.485999963760374,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,no its lowe,NA,message,2,3,14.339000127792357,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,no the rose is lowest for me,NA,message,2,3,15.495999954223631,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_2 for 8 point(s),selectionAlert,2,3,16.173,YtZQSQAJXMNPeyvW4,3,coopMulti,yellow_2,8,9,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_9 for 8 point(s),selectionAlert,2,3,27.248000047683714,YtZQSQAJXMNPeyvW4,3,coopMulti,yellow_9,8,10,7Rdbrvw5j2CAP9uLe
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i went for daffodil one,NA,message,2,3,32.28000011253357,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,how is the sunflower one,NA,message,2,3,44.06900014686585,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,it's low,NA,message,2,3,49.715999982833864,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,low,NA,message,2,3,51.08300008583069,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,4 flowers is next best,NA,message,2,3,55.628000162124636,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,four flowers is okay,NA,message,2,3,56.39300002861023,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,ok,NA,message,2,3,57.90500011253357,YtZQSQAJXMNPeyvW4,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,20,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_8 for 8 point(s),selectionAlert,2,3,59.628000162124636,YtZQSQAJXMNPeyvW4,3,coopMulti,yellow_8,8,5,w4t3whuAFaGBKkXMp
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,the one with red in the middle is high,NA,message,3,3,11.51699984359741,j37B3sZcaKBto8fWD,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,i will pick clover petal,NA,message,3,3,17.423999908447264,j37B3sZcaKBto8fWD,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_7 for 8 point(s),selectionAlert,3,3,21.153,j37B3sZcaKBto8fWD,3,coopMulti,yellow_7,8,6,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,ok,NA,message,3,3,21.126000049591063,j37B3sZcaKBto8fWD,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_6 for 8 point(s),selectionAlert,3,3,32.817000034332274,j37B3sZcaKBto8fWD,3,coopMulti,yellow_6,8,7,7Rdbrvw5j2CAP9uLe
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,which one did you pick Minu,NA,message,3,3,44.317000034332274,j37B3sZcaKBto8fWD,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i went for one with red dots in middle,NA,message,3,3,47.2559999256134,j37B3sZcaKBto8fWD,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,21,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_2 for 8 point(s),selectionAlert,3,3,56.923999908447264,j37B3sZcaKBto8fWD,3,coopMulti,yellow_2,8,11,7Rdbrvw5j2CAP9uLe
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,the rose one is middle,NA,message,4,3,8.007000135421752,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,is rose high?,NA,message,4,3,8.922000097274779,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,ah okay,NA,message,4,3,12.998999999999999,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,sunflower?,NA,message,4,3,23.212000059127806,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i will pick daffodil,NA,message,4,3,22.903000043869017,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_9 for 8 point(s),selectionAlert,4,3,25.624,f5SeS23BjcR5c4Yj8,3,coopMulti,yellow_9,8,12,w4t3whuAFaGBKkXMp
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,what about the three flower one,NA,message,4,3,40.363000082015986,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,low,NA,message,4,3,44.30700008773803,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,low,NA,message,4,3,46.42300002479553,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,ok,NA,message,4,3,52.39100019836425,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,i will pick rose,NA,message,4,3,58.29400007629394,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,cool,NA,message,4,3,60.909000085830684,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_1 for 8 point(s),selectionAlert,4,3,63.345000194549556,f5SeS23BjcR5c4Yj8,3,coopMulti,yellow_1,8,7,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,the one with the orange to it,NA,message,4,3,70.29700009727478,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,you picked,NA,message,4,3,73.20500008964538,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,yes,NA,message,4,3,78.6880001296997,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,ok,NA,message,4,3,80.89399998092651,f5SeS23BjcR5c4Yj8,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,22,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_12 for 8 point(s),selectionAlert,4,3,82.16100017929077,f5SeS23BjcR5c4Yj8,3,coopMulti,yellow_12,8,5,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,last one!,NA,message,5,3,5.222000000000001,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,yep!,NA,message,5,3,9.03100001525879,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,yeah we did well haha,NA,message,5,3,11.891000148773195,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,ill choose multiple,NA,message,5,3,16.65600001525879,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,i will pick daffodil,NA,message,5,3,18.289000150680543,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,the one with the most flowers is the most,NA,message,5,3,19.73899995994568,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,NA,Minu selected yellow_9 for 7 point(s),selectionAlert,5,3,19.847,hnXFxhFWhjxwioLAz,3,coopMulti,yellow_9,7,6,w4t3whuAFaGBKkXMp
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,we did do well,NA,message,5,3,22.99500000190735,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,im choosing the one with the most flowers,NA,message,5,3,37.659000036239625,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,7Rdbrvw5j2CAP9uLe,Repi,NA,Repi selected yellow_4 for 7 point(s),selectionAlert,5,3,39.682999965667726,hnXFxhFWhjxwioLAz,3,coopMulti,yellow_4,7,11,eNsoJPZtNwLvt9Exq
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,ok,NA,message,5,3,40.89400016975403,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,eNsoJPZtNwLvt9Exq,Minu,cool,NA,message,5,3,42.213000175476076,hnXFxhFWhjxwioLAz,3,coopMulti,NA,NA,NA,NA
aM9s2sP7CMRTR6R43,23,Cooperative,TRUE,w4t3whuAFaGBKkXMp,Laju,NA,Laju selected yellow_8 for 7 point(s),selectionAlert,5,3,49.764999982833864,hnXFxhFWhjxwioLAz,3,coopMulti,yellow_8,7,4,eNsoJPZtNwLvt9Exq
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,NA,Minu selected yellow_8 for 9.67 point(s),selectionAlert,0,0,8.426,bxCrJND9ffnAjNP7T,3,coopMulti,yellow_8,9.66666666666667,12,uzvM9H4SaZkjJqS7r
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,The four bubble ones is best for me,NA,message,0,0,13.89100015258789,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Does that work?,NA,message,0,0,26.106999994277956,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,me too but the huge one is good too,NA,message,0,0,40.017000080108645,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,the one with the greenest grass is best for me,NA,message,0,0,38.44700014686585,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,not sure how else to describe it,NA,message,0,0,45.70500004386902,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Yes laju select that one,NA,message,0,0,55.10800016021729,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,NA,Laju selected yellow_11 for 9.67 point(s),selectionAlert,0,0,58.892000080108645,bxCrJND9ffnAjNP7T,3,coopMulti,yellow_11,9.66666666666667,9,STnj48EmzESHXsaxc
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Which one did you pick Minu?,NA,message,0,0,59.87000000572205,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,its a good  selection,NA,message,0,0,94.62400019264221,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Which one?,NA,message,0,0,102.14700019454956,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Describe it?,NA,message,0,0,104.93000018692017,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,minu is it okay if repi picks the four bubble one? or did you pick that one?,NA,message,0,0,120.93400013542175,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,I did#,NA,message,0,0,131.76700008010863,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Okay I will select the big yellow flower,NA,message,0,0,139.69700014686583,bxCrJND9ffnAjNP7T,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,0,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,NA,Repi selected yellow_12 for 9.67 point(s),selectionAlert,0,0,140.91700017547606,bxCrJND9ffnAjNP7T,3,coopMulti,yellow_12,9.66666666666667,8,uzvM9H4SaZkjJqS7r
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,NA,Minu selected yellow_12 for 5.33 point(s),selectionAlert,1,0,7.205,bydm3Da4Y4rGXpGoH,3,coopMulti,yellow_12,5.33333333333333,9,KeAqzQRXTWqh9Wg8K
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,NA,Laju selected yellow_12 for 5.33 point(s),selectionAlert,1,0,13.304999904632568,bydm3Da4Y4rGXpGoH,3,coopMulti,yellow_12,5.33333333333333,9,KeAqzQRXTWqh9Wg8K
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,It is best if I pick the yellow one with 4 leaves and orange center?,NA,message,1,0,21.35500009536743,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Let's discuss before we pick?,NA,message,1,0,31.214999990463255,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,oops I didn't mean to select one right away,NA,message,1,0,33.50300009727478,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,I picked the one that looks most like a rose,NA,message,1,0,44.5579999256134,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Which one did you both pick?,NA,message,1,0,45.20599992752075,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Okay,NA,message,1,0,52.58,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,I got the big onewith the pale centre,NA,message,1,0,56.43599994659424,bydm3Da4Y4rGXpGoH,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,1,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,NA,Repi selected yellow_6 for 5.33 point(s),selectionAlert,1,0,67.52400000572204,bydm3Da4Y4rGXpGoH,3,coopMulti,yellow_6,5.33333333333333,12,uzvM9H4SaZkjJqS7r
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,I want big one takes up most the screen,NA,message,2,0,12.26399984550476,JAdxgqkCQcFY6RSmd,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,the sunflower looking one is the best for me,NA,message,2,0,17.952999975204467,JAdxgqkCQcFY6RSmd,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,traditional daffodil for me,NA,message,2,0,21.40199985694885,JAdxgqkCQcFY6RSmd,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,NA,Repi selected yellow_12 for 8.33 point(s),selectionAlert,2,0,22.752,JAdxgqkCQcFY6RSmd,3,coopMulti,yellow_12,8.33333333333333,6,uzvM9H4SaZkjJqS7r
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Perfect,NA,message,2,0,25.518000032424926,JAdxgqkCQcFY6RSmd,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,NA,Minu selected yellow_9 for 8.33 point(s),selectionAlert,2,0,42.03999986839294,JAdxgqkCQcFY6RSmd,3,coopMulti,yellow_9,8.33333333333333,9,KeAqzQRXTWqh9Wg8K
TcPmFDfHk3H2fXWcx,2,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,NA,Laju selected yellow_3 for 8.33 point(s),selectionAlert,2,0,42.67799987983703,JAdxgqkCQcFY6RSmd,3,coopMulti,yellow_3,8.33333333333333,10,KeAqzQRXTWqh9Wg8K
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,I want the yellow one with drooping leaves,NA,message,3,0,8.798999984741208,QxafEn5y96oGxTX6C,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,trio of daisies for me,NA,message,3,0,18.8119999961853,QxafEn5y96oGxTX6C,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,Perfect,NA,message,3,0,23.601999958038327,QxafEn5y96oGxTX6C,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,STnj48EmzESHXsaxc,Minu,NA,Minu selected yellow_5 for 8 point(s),selectionAlert,3,0,33.160999973297116,QxafEn5y96oGxTX6C,3,coopMulti,yellow_5,8,8,KeAqzQRXTWqh9Wg8K
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,NA,Repi selected yellow_11 for 8 point(s),selectionAlert,3,0,32.733,QxafEn5y96oGxTX6C,3,coopMulti,yellow_11,8,11,STnj48EmzESHXsaxc
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,okay those are also the best ones for me so I'll pick the third best,NA,message,3,0,37.393000085830685,QxafEn5y96oGxTX6C,3,coopMulti,NA,NA,NA,NA
TcPmFDfHk3H2fXWcx,3,Cooperative,TRUE,uzvM9H4SaZkjJqS7r,Laju,NA,Laju selected yellow_10 for 8 point(s),selectionAlert,3,0,41.588999946594235,QxafEn5y96oGxTX6C,3,coopMulti,yellow_10,8,5,KeAqzQRXTWqh9Wg8K
TcPmFDfHk3H2fXWcx,4,Cooperative,TRUE,KeAqzQRXTWqh9Wg8K,Repi,The one with red/pink center is best for me,NA,message,4,0,10.377000095367428,M6GQMMAPGiNYvXPBT,3,coopMulti,NA,NA,NA,NA
